text,source,class,location,location_chatgpt
8 (BasseAutriche). — Pipes d’écume de mer.,Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,,"The city name in the given string that is located in the former Austro-Hungarian Empire is ""BasseAutriche""."
"65. Schilling (M. B.) et Stelmal(Charles), à Vienne, Kaiser strasse, ",Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,Vienne,Vienna
"44,et Otlakririg Lange gasse, ",Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,,"I'm sorry, but there seems to be a typo in the provided string. Could you please check and provide the correct string?"
286 (BasseAutriche). — Coffrets. .,Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,,The string does not contain the name of a city in the former Austro-Hungarian Empire.
"66. Schlender et Edlinger, àVienne, Marishitferth, ",Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,Vienne,Vienna
82 (BasseAutriche). — Maroquinerie et tabletterie deluxe.,Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,,Vienna
"67. Schreiben (Emmanuel), à vienne, Hundsthurmersir, ",Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,vienne,"The city name mentioned in the given string is ""vienne""."
"22 (BasseAutriche).— Objets, pour fumeurs, en écumede mer et en imitation d'écume.",Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,,"I apologize, but the given string does not mention any city name."
"68. Schüppler (Joseph), à Vienne,Schottenfeld gasse, ",Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,Vienne,Vienna
30 (BasseAutriche}.— Tabletterie de luxe.,Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,,Vienna
"69. Schüppler (Venceslas M.), àVienne, Kaiser strasse, ",Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,Vienne,The city name mentioned in the string is Vienna (Vienne).
12 (BasseAutriche). — Objets tournés.,Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,,"The city mentioned in the string is ""Basse Autriche."""
", 10. Stensel (Charles), à Vienne,Miller gasse, ",Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,Vienne,The city name mentioned in the given string is Vienna.
41 (BasseAutriche).—Tabletterie de luxe.,Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,,"The city name mentioned in the provided string is ""BasseAutriche""."
"74. Strobl (Frédéric), à Vienne,Miller gasse, ",Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,Vienne,Vienna
44 (BasseAutriche).— Tabletterie de luxe. ‘,Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,,"The city name in the given string is ""BasseAutriche""."
"72. Syré (A.F.) et neveu, à vienne,{BasseAutriche). — Tabletterie et maroquinerie de luxe.",Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,vienne,Vienna
"13. Theycer (François), à Vienne(BasseAutriche). — Articles dits deVienne, en bois, bronze et marbre.",Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,Vienne,The city name mentioned in the string is Vienna.
"74. Frebitsch (Arnold), à Vienne,Inndothusnurfth, ",Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,Vienne,Vienna
7 (BasseAutriche ).— Pipes d'écume de mer et en imitation d'écume.,Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,,Vienna
"15. Trenner (Joseph), à Baden(BasseAutriche). —Tuyaux en bois degriottier.",Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,Baden,Baden
"%. Urbann (François), à Vienne,Henbau gasse, 20 (BasseAutriche). —Maroquinerie et tabletterie de luxe.",Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,Vienne,"The city name mentioned in the given string is ""Vienne""."
"11. Wagner (Jean), # Vienne, Rüdiger gasse (BasseAutriche).— Objetsd'écume de mer.",Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,,"The city mentioned in the string is ""Vienne""."
"18. Weiss (Martin), à Vienne, Eszterhazy gasse, ",Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,Vienne,The city name mentioned in the string is Vienna.
15 (BasseAutriche). —Petits meubles de fantaisie et tabletterie.,Paris1867_Austria_19.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,,Vienna
"79. Zindkerbaïdker (Ch.) et Cie,à Vienne, Bury gasse, ",Paris1867_Austria_20.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,Vienne,Vienna
7+.— Maroquknerie et tabletterie de luxe.  FILS ET TKHSUS DE COTON. La] EMPIRE D’AUTRICHE,Paris1867_Austria_20.jpg,406 GROUPE Il. — AUTRICHE. — CLASSE 26.,,"The city name mentioned in the provided string is ""EMPIRE D'AUTRICHE"", which refers to the Austro-Hungarian Empire."
"4. Austerlitz frères, à PragueBohême). — Tissus de coton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,PragueBohême,Prague
"2. Boschan (Joseph) fils, à Weigelsdorf, @ber et Unter, Walterdorf (BasseAutriche). — Fils de coton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Weigelsdorf,"I'm sorry, but there doesn't seem to be a city name mentioned in the provided string."
"3. Breuer (Antoine), à Kuttemberg{Bohëéme). — Fichus de coton imprimés.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Kuttemberg,"The city name mentioned in the string is ""Kuttemberg"" in Bohemia."
"4. Dormizer (Léopold) fils, à Pra ” gue (Bohme).— Tissus de coton écrys,blancs et imprimés.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Pra,Prague
"5. Dub ct Hocke, à Niedergrund‘Bohême). — Tissus de coton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Niedergrund,The city name you are looking for is Niedergrund.
"6. Fürster (Jean) jeune, à Rümburg (Bohême). — Tissus de coton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Rümburg,The city mentioned in the string is Rümburg.
"7. Goldberg (C.R.), à WarnsdorfBohême). —Tissus de coton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,WarnsdorfBohême,The city name mentioned in the string is Warnsdorf.
"8. Graumann (Frédéric) gendre etCie, à Vienne (BasseAutriche). — Tissus de coton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Vienne,Vienna
"9. Grillmayer (Jean) et fils, àKleinmünchen, près Linz (HauteAutriche). — Fils de coton croisés, calicots, malines, et nankins.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Kleinmünchen,"The city name mentioned in the given string is ""Linz""."
"40. Gromana (J.) et fils, à Sternberg (Moravie). — Tissus de coton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Sternberg,Sternberg
"41. Maïiniseh (J.R.), à Aue, prèsSchottrwen (BasseAutriche). — Fils decoton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Aue,"The city name mentioned in the text is ""Aue""."
"42. Haïnisch (M), à Nodelburg,près WienerNeustadt (BasseAutriche).— Fils de coton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Nodelburg,WienerNeustadt.
"43. Hermann (F.C.), à Bentte(Tyrol). — Fils et tissus de coton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Bentte,Hermann
"44. Hetzer (Charles) et fils, à Vienne. Niller gasse, ",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Vienne,Vienna.
9 (BasseAutriche). — Rubans de coton.,Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,,The city name in the given string is Basse-Autriche.
"45. Lang (Jean N.), à Vienne, Mariahilfer strasse, ",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Vienne,"Unfortunately, the provided string does not contain a city name."
79 (BasseAutriche).—Tissus de coton.,Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,,Vienna
"46. Leitenberger (François), à Cosmanos (Bohême). — Tissus de cotonimprimés.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Cosmanos,"Sorry, but I am unable to determine the city name from the given string."
"47. Liebig (Jean) et Cie, à Reichenberg (Bohôme). — Fils et tissusde coton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Reichenberg,Reichenberg
"18. Fabrique de machines, àInspruck (Tyrol). — Fils et tissus decoton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Inspruck,Innsbruck
"49. Mikulescbek (Charles), à Sternberg (Moravie). — Tissus de coton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Sternberg,Sternberg
20. Montandon (,Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,,"The former Austro-Hungarian Empire did not include a city named ""Montandon."""
"1), à Ebreichsdorf (BassoAutriche). —Fils de. coton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Ebreichsdorf,"The city name in the given string is ""Ebreichsdorf""."
"21. Moro (Grégoire), à Rovigno (Littoral). — Toile à voiles; linge de table.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Rovigno,Rovigno
"22. Nieolich (George), à Trieste(Littoral). — Fils et tissus de succédanés de coton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Trieste,Trieste
"23. Panets (JosephSiegfried), àVienne (BasseAutriche). — Objets decoton (récolté en Autriche).",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Vienne,Vienna
"24. Pfeifer (jules), à Rumburg(Bohême). — Tissus de coton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Rumburg,Rumburg
"25. Porges frères, à Prague (Bohême). — Indiennes et fichus.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Prague,The potential city name in the given string is Prague.
"26.Prsibram (A.B.), à Schimichow,près Prague (Bohême), — ‘issus deçoton imprimés; batistes; fichus.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Schimichow,Prsibram
"27. Meichenbaeb (Christophe), àSchlaggenweald (Bohême). — Filg decoton.",Paris1867_Austria_20.jpg,CLASSE 97. —FiLS ET TISSUS DE COTON.,Schlaggenweald,"The city name in the given string is ""Schlaggenweald""."
"28. Richter (Ignace) et fils, à Niedergrund (Bohême). — Velours de ç",Paris1867_Austria_21.jpg,452 GROUPE IV. — AUTRICHE. — CLASSE 28.,Niedergrund,"I'm sorry, but the provided string does not contain the name of a city in the former Austro-Hungarian Empire. Could you please provide more context or a different string to work with?"
0 ton; étoffes de coton pour pantalonset paletots.,Paris1867_Austria_21.jpg,452 GROUPE IV. — AUTRICHE. — CLASSE 28.,,"I apologize, but I cannot provide the name of the city as the given string does not contain any recognizable city names."
"29. Boulet (Charles), à Neunkirchea, près Vienne (BassoAutriche) —Fils do coton.",Paris1867_Austria_21.jpg,452 GROUPE IV. — AUTRICHE. — CLASSE 28.,Neunkirchea,Neunkirchen
"30. Salcher (M.) et fils, à Vienne,Dreilaufer gasse, ",Paris1867_Austria_21.jpg,452 GROUPE IV. — AUTRICHE. — CLASSE 28.,Vienne,The name of the city in the string is Vienna.
4 {BasseAutricho). —Fils de coton apprêtés.,Paris1867_Austria_21.jpg,452 GROUPE IV. — AUTRICHE. — CLASSE 28.,,"The city name mentioned in the provided string is ""BasseAutricho""."
"341. Filaturoe, à Aidussina (Littoral). — Fils de coton.",Paris1867_Austria_21.jpg,452 GROUPE IV. — AUTRICHE. — CLASSE 28.,Aidussina,Trieste
32. Stametz :,Paris1867_Austria_21.jpg,452 GROUPE IV. — AUTRICHE. — CLASSE 28.,,"I'm sorry, but the provided string ""32. Stametz :"" does not contain any information regarding the city name or any reference to the former Austro-Hungarian Empire. Could you please provide more context or check if there are any other relevant details in the string?"
"1.H.)et Cie, à Vicnno.(BasseAutriche}, et à Tannald (Bohème. — Fils et tissus de coton.",Paris1867_Austria_21.jpg,452 GROUPE IV. — AUTRICHE. — CLASSE 28.,Vicnno,"The city name mentioned in the string is ""Vicnno"". However, it seems to be a typo, and the correct city name in that area would be Vienna."
"33. Steinbrechen frères, à MahrischFrübau {Moravic). — Tissus decoton.",Paris1867_Austria_21.jpg,452 GROUPE IV. — AUTRICHE. — CLASSE 28.,MahrischFrübau,Moravská Třebová
"34. Stross (Noë), à ManischWeisskirchen (Moravic). — Futaine.",Paris1867_Austria_21.jpg,452 GROUPE IV. — AUTRICHE. — CLASSE 28.,ManischWeisskirchen,"The city name mentioned in the given string is ""Weisskirchen""."
"35. Westhauser (Joseph), à Vienne, Web gasse, ",Paris1867_Austria_21.jpg,452 GROUPE IV. — AUTRICHE. — CLASSE 28.,Vienne,Vienna
40 (BasseAutriche).—Piqué* et nouveautés.,Paris1867_Austria_21.jpg,452 GROUPE IV. — AUTRICHE. — CLASSE 28.,,"I apologize for any confusion, but the given string does not contain a city name from the former Austro-Hungarian Empire. It seems to include information related to Austria (Basse-Autriche refers to Lower Austria), but it does not specify a particular city. If you provide more context or any other details, I'll be glad to assist you further."
"36. Witschel et MRelnisch, àWornsdorf (Bohême). — Tissus de filsde coton.",Paris1867_Austria_21.jpg,452 GROUPE IV. — AUTRICHE. — CLASSE 28.,Wornsdorf,"The city in the former Austro-Hungarian Empire mentioned in the string is ""Wornsdorf""."
"4. Albert {Archiduc d'Autrichc;, dircction centralo du domainedc Feschon sic). — Produits deJa flature du lin.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",,"The string you provided contains potential typos and irrelevant information, making it difficult to extract a city name. Could you please provide a clearer description or directly mention the string that contains the city name you are referring to?"
"2. Austerlitz frères, à Prague (Bohôme). — Tissus de lin.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Prague,Prague
"3. Fürster (Jean) jeune, à Rumburg (Bohôme). — Tissus de lin.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Rumburg,Rumburg
"4. Gahel et Spillei, à Rümerstadt(Moravic). — Toiles.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Rümerstadt,Rümerstadt
"5. Gromann ;J) et fils, à Sternberg ‘Moravie. — Sangles de fils delu; toiles pour coffres et treillis pourSacs. +",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Sternberg,Sternberg
"6. Heinz (F. et A.),à Freudenthal)(Si . — Toiles, damas et coutils.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Freudenthal,Freudenthal
"7. Hermann (F.C.), à Reutte (Tyrol). — Fils et tissus de lin.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Reutte,Reutte
8. trolfeld { he à Goorgswalde(Bol,Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Goorgswalde,The city name is: Goorgswalde
"9. scrie ww), F Hohenelbe (Bohéme;. — Fils de lin.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",,"The city name in the given string is ""Hohenelbe""."
"410. Kluge (J.A.), à Hermannsoisen,près Arnau ct Frautenau (Bohème), — Fils de lin; toiles écrues et blanchies;mouchoirs.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Hermannsoisen,"The city in the former Austro-Hungarian Empire mentioned in the string is ""Arnau""."
"41. Küfferle (A.) et Gie, à Vienne(BasseAutriche), et à Freiroaldau (Silésie). — Toiles et Damas.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Vienne,The city mentioned in the given string is Vienna.
"2. Kratky (Jacques),thal (Silésicj. — dumas,toiles.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",,"I apologize, but I cannot find a city name in the given string. Can you please provide another string or more information?"
"13. Maschek et Machacka, àStarkenbach (Bohême). — Toiles.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Starkenbach,"The city name mentioned in the given string is ""àStarkenbach"" which refers to a city located in the former Austro-Hungarian Empire."
"44. Filature mécanique de lin,à Heidenpiltsch (Moravie). — Fils delin et d’étoupe de lin.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Heidenpiltsch,Heidenpiltsch
"45. Mautner et Cie, à Froppau{Silésie). — Fils de lin et fils d'étoupede lin.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Froppau,The city mentioned in the given string is Froppau.
"6. May ct Holfcld, à Georgswalde (Bohûme). — Toiles.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Georgswalde,"I'm sorry, but I couldn't find a valid city name in the provided string. The mentioned text doesn't seem to contain a city name within the former Austro-Hungarian Empire."
"47. Filature mécanique de lin,à Freudenthal (Silésie). — Fils de linet d'éloupe de lin.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Freudenthal,Freudenthal
"48. Mikulaschek (Charles), àSternberg (Moravic.— Basins royaux.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Sternberg,"The city name in the given string is ""Mikulaschek""."
"49. Montag {C.; et Cie, à Rümerstadt (Moravie,. — Toiles.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Rümerstadt,Rümerstadt
"20. Moro (Grégoire, à  Rovigno{Littoral}. — Toiles de lin et de chan“re. ss voiles; linge de table. . Neumaun f{Albort), à Bielitz— Fils de lin.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Bielitz,Rovigno
"22. Société agricole, à Neutitschein (Moravie,. — Fils.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Neutitschein,Neutitschein
"23. Pick (Isaac), à Nachod (Bobéme).— Fils do lin et toiles.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Nachod,The city name mentioned in the given string is Nachod.
"24. Plischle (Jeau), à Frendenthal(Silésiei. — Toiles et damas.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Frendenthal,Frendenthal
"25. Rayman et Rcsenhart, àFreywaldau (Silésie). — Toiles etlingede table.""",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Freywaldau,"The city name mentioned in the string is ""Freywaldau""."
"26. Richter (Ignace) et fils, à Niedergrund (Bohème). — Tissus de linpour palelots et pantalons.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Niedergrund,"The city name mentioned in the string is ""Niedergrund""."
"21. Bücher frères, à Romorstadt à Freudencoutils. et F (Moravie!. —",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Romorstadt,"The city name mentioned in the given string is ""Romorstadt""."
"24. Strache (G), à Rumburg {Boh£me:. — Tissus de lin en couleur,pour puntalons.",Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",Rumburg,"The city name mentioned in the string is ""Rumburg""."
29. SchlechtaLomnitz (Bohëme.blanches et teintes,Paris1867_Austria_21.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",,"The city name is ""Lomnice nad Popelkou""."
"30. Steinbrecher frères, à MabrischTrubau (Moravic). — Tissus de (PA) et fs, à— Toiles écrues,  FILS ET TISSUS DE LAINE CARDÉE. ",Paris1867_Austria_22.jpg,"CLASSE 28. — FILS ET TISSUS DE LIN
ET DE CUANVRE.",MabrischTrubau,Mährisch-Trubau
